week_start_date,weekly_sales,store_area,num_employees,store_rating,day,temperature_z,fuel_price_z,cpi_z,unemployment_z,holiday_0,holiday_1,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,store_Store_1,store_Store_10,store_Store_11,store_Store_12,store_Store_13,store_Store_14,store_Store_15,store_Store_16,store_Store_17,store_Store_18,store_Store_19,store_Store_2,store_Store_20,store_Store_3,store_Store_4,store_Store_5,store_Store_6,store_Store_7,store_Store_8,store_Store_9,rating_cat_High,rating_cat_Low,rating_cat_Medium,dataset_split
2023-12-17,7282.798818,2284.648611,40,2.6,17,1.2089279741597392,0.4103656347198797,1.4449292236823326,-0.6676676122674051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,validation
2023-12-17,17066.74025,1742.58682,56,2.8,17,0.34018356556706464,-0.21040548311447202,0.02762815144341605,-1.648714843609773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,validation
2023-12-17,14042.40207,4874.149327,77,5.3,17,-1.3018442160032317,-0.8275885770413061,-1.489737092777118,-0.07997147291200354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,validation
2023-12-17,16360.64568,1499.283256,83,3.8,17,-0.9897820101012922,-0.6400701373986886,-0.08724976107142199,0.46129273778068297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,validation
2023-12-17,2650.886849,1835.530896,72,6.4,17,0.893713174607318,-0.5777542637863438,-0.3039177317193688,-1.2494167711671536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,validation
2023-12-17,6907.232013,1057.261111,55,7.3,17,-1.580531961312237,-0.8917745610647055,0.5589906373957565,-1.3719659761751757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,validation
2023-12-17,11343.47213,4310.075688,88,5.3,17,-0.8051727943562584,1.1567983637069374,-1.6825061908977066,0.09990434106837408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,validation
2023-12-17,19336.07201,4095.965513,19,4.2,17,-0.42845225633770007,0.5399576829840396,1.0462273892590004,0.9910465068559452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,validation
2023-12-17,9987.503947,4334.599848,64,7.6,17,0.4260902674080614,0.689555874456953,-0.6627513406915285,0.860282401190598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,validation
2023-12-24,10289.71095,1155.719853,97,8.9,24,-0.03130731444378677,0.6591049598100519,1.5605393241638315,1.0600830506236572,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,validation
2023-12-24,19003.05595,1230.590329,14,4.2,24,-0.5082876402315121,-1.1030247055933198,1.078687074496232,0.38191743004576634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,validation
2023-12-24,3218.030514,2690.914548,74,5.0,24,-1.1188618501888072,1.497298618484965,1.6660442552441266,0.5582777072517902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,validation
2023-12-31,7456.310407,2474.828683,85,3.0,31,-1.2218235745673387,0.48551057632805245,-0.3413673874678896,-0.9301653510882391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,validation
2023-12-31,10941.80346,2797.398968,20,4.1,31,1.704337643550325,1.2720333425764097,-1.7060652865747172,-1.3792538353182298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,validation
2023-12-31,12483.60785,1474.010494,41,6.5,31,1.2744739095706101,-0.14804960740489637,1.22992630539015,1.3129797769090845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,validation
2023-12-31,17883.49463,1857.625932,31,5.9,31,-1.4352713653976799,-1.492790354676465,-1.5625388885731761,-1.043544766941185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,validation
2023-12-31,12293.70088,4426.148895,85,7.3,31,-1.2276205897978205,-0.8789156087917253,-1.1038140311075832,-0.6768460270734669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,validation
2023-12-31,5349.825521,2750.645313,17,4.5,31,1.031683679151672,1.5251488562620845,-1.2647149234322643,0.8684103643033355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,validation
2023-12-31,9187.686485,4864.190021,72,1.4,31,-1.2203326126092633,-1.1432350148282977,-0.23892629727425443,1.3396439462530203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,validation
2023-12-31,4920.201304,4220.361274,23,1.8,31,0.8334762750943115,-0.9061435342135614,-0.15781797138375303,-0.9408473331873037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,validation
2023-12-31,15929.8338,1817.265534,29,2.9,31,-1.5245949421081781,-0.37804145486585083,-0.8992880708086954,1.6982352626249229,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,validation
2023-12-31,2701.928226,3617.368022,27,1.5,31,-0.05475533031873231,-1.177556442226821,-0.016125891246287945,-0.3075222923893235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,validation
2024-01-07,17626.56058,2761.765401,37,8.0,7,0.27253001057618864,1.3017118221807455,0.2993450081970553,-0.93206510545361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,test
2024-01-07,19858.84427,3431.008489,98,2.7,7,0.29878328036744217,1.6514751111775836,-1.7623999349346258,-0.44747158474820253,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
2024-01-07,13756.93023,3060.022639,68,7.2,7,0.21847428983644335,-0.23575436244869075,-1.4734930202633665,0.2586770579198284,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,test
2024-01-07,15190.42781,4121.462012,36,6.8,7,-0.49433921470567865,0.8753309679124119,-0.07440639934932124,-0.9648412159468631,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-07,11904.07776,2630.172124,60,4.1,7,-1.3478593233543439,-0.6579505714075929,-1.3392173352773025,-0.7982481210876079,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-07,7603.538585,3707.285195,93,3.8,7,0.6211322108297355,0.2565918162864174,0.44793289286712656,1.795650067964249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-07,19724.05531,2746.456759,35,8.7,7,-0.8969807713523043,-1.086803217812136,0.22461856717399906,-1.2229147948887793,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-07,8513.355678,1733.768786,28,7.6,7,1.53725669341739,-0.24604125943301094,-1.468943491734556,-1.670867822634936,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-07,16076.50558,2730.916544,89,9.6,7,1.2406504594750984,1.027233007296499,-0.746996534530666,0.758099965189034,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-14,12829.01276,1443.992395,66,10.0,14,0.44314283591688997,1.223571906198788,-0.8661647891452893,-0.8725713694195281,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-14,5753.189258,1546.403615,22,4.5,14,-0.904248284442226,-1.4401332118569643,-1.679192502917109,-1.2152305460196686,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-14,16053.70855,2392.382373,93,1.2,14,0.5655014931740547,1.4849111393865466,-1.3636857923809442,1.2528496556345285,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-14,12834.62176,3031.220256,18,9.7,14,0.12669643700241257,1.2227126369562529,-0.248577037779598,1.595816979148881,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-14,6584.071197,2782.166555,21,6.1,14,-1.5614397746362985,1.2168357125756448,-1.0157081487612232,0.2738847308746878,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
2024-01-14,12443.10265,4415.847868,37,6.3,14,1.5982218758315025,-0.9131360477118453,-0.4960653266894296,-0.6631025021629378,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-14,12291.90234,1571.367859,28,5.9,14,-0.8067361140937526,-0.03915395792633846,1.6083646012603061,0.7363677061662709,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-14,11219.99457,3278.159118,41,2.2,14,0.9032483223387608,1.4875349609729038,-0.18301055829549057,1.7801552586970222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-14,13654.54485,1076.464378,63,6.5,14,-0.26726968904925713,-1.4662332709683137,1.4975541591439605,0.9847587338999465,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-21,8851.219283,3579.330416,86,5.3,21,-0.8304337539055296,-0.197350727104541,0.12894912225407038,-1.291454604291206,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-21,19206.53892,3498.456192,87,1.9,21,0.5633053028067021,-0.5827910430811593,-1.669279766230085,-1.3155230207104278,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-21,10778.00724,3893.774649,67,2.9,21,-1.313533512641494,-1.6879705356543102,0.5053389052164335,1.4341551591361676,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-21,5554.468817,2004.005533,97,2.4,21,0.11837761185776122,1.552166325868114,1.6015803651138476,-1.5460673481622695,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-21,14738.25683,3857.696656,69,8.9,21,0.42418038849766915,-0.16780834486374074,-0.6579941643728335,-0.23815536749146313,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-21,9840.499667,4176.84265,31,2.2,21,-1.2205789668388365,0.7192998383112861,-1.4612582173910336,-0.49474060627222766,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-21,2094.133044,4062.187002,58,8.6,21,-0.0275375622561151,-1.6334707027831337,-1.0905638118993821,-1.177117087361827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-01-21,11611.41451,4287.323786,50,4.0,21,0.25946407231994867,0.8128701965740652,1.324451960086322,0.20501216677928355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,test
2024-01-21,15758.70792,3562.460734,72,5.7,21,-1.2608362428466628,-0.8803811123898199,-0.11980194725381631,-1.3224452627201317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,test
2024-01-21,4566.694593,2301.162473,30,4.8,21,1.4355062881739045,1.7908295026758971,0.04739545940319206,-0.8320609791513641,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
2024-01-21,11696.63236,3804.558378,48,4.0,21,-0.16714592364081501,1.2433591550089935,0.011600942354836411,-0.904500549028495,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-28,16271.37954,3689.841992,41,2.1,28,0.964047151479071,-1.2771845589111421,0.9937154712383514,-0.7496356990951069,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,test
2024-01-28,4966.666683,4035.105015,19,3.2,28,-1.1363684171247805,0.4686005185667656,0.7973798780836696,-0.1896187193400255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-28,10106.67685,2550.595222,27,4.4,28,1.010111583324958,1.4611673417306068,-1.2328419286868597,1.6589265977799257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
2024-01-28,3771.121695,3873.324701,30,6.0,28,-0.15776762775562989,0.04849453931034332,0.6006982435672089,-0.7910520720529955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-28,18499.43425,1124.596371,11,1.6,28,-1.54584121315724,0.8484218414415549,0.9036756043299056,-0.2474880964243758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-28,10745.69167,4217.748831,17,2.7,28,1.4456821278063154,1.118988690471743,0.12467612463373462,-0.6822509355399397,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-01-28,3104.293288,3071.842111,94,4.7,28,1.653801589064007,-0.3927702501013976,0.6131013753636364,0.13419744843347625,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-01-28,7206.405896,4348.478511,77,8.7,28,0.6787908493310584,0.9190466209623646,0.6349171697241041,-0.32238667443450164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-04,9411.779749,1307.917868,68,7.8,4,-1.1782576535390408,0.6338782645118844,0.8881411003903555,0.7494690156228547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
2024-02-04,8016.289737,3406.215517,11,7.1,4,0.03824042081883428,0.9301568586468982,-0.7188247262328705,-0.4300931298649588,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
2024-02-04,7052.297879,4509.401813,75,2.1,4,-0.4420810698033131,-1.4766637196036831,1.7218223251784144,0.06758604389437692,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
2024-02-04,6311.183058,3227.513773,27,8.1,4,0.32219875271287424,-0.5330481398155228,-1.15730363702434,-0.001326811008480324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
2024-02-04,7377.060325,2537.420154,30,6.7,4,-0.6234348767223646,0.03852444477580569,-1.4573315703819796,-1.670373115989909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-04,6945.167459,2935.957473,56,4.9,4,-0.9894954471985536,0.0539557243788411,-0.2923602382798915,0.47612245835325995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-04,3217.026145,1187.407634,20,9.5,4,1.6592774928329908,-1.549098774914045,-1.5925276084056952,-0.2638751173975818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-04,9127.468508,2734.331171,82,8.4,4,-0.4060748712000258,-1.5896813240421284,-1.6497318045272331,0.9647664949431244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-11,14388.93624,2644.766072,70,6.7,11,0.7778696720617403,-0.14884365242661138,1.566638334090078,1.3631383397405172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-11,16454.46616,1035.45314,39,9.2,11,0.12380495269039002,-0.5156093141355564,1.070992089718214,-0.078502745781861,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,test
2024-02-11,15112.83219,1700.887088,34,3.1,11,-0.8987182206359497,-1.2701955335488182,1.6206188868515303,0.09976114478910353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
2024-02-11,13534.87366,1480.828916,71,1.0,11,1.4554442311967866,1.7216912597925953,-0.33292609527432804,1.0674068276921775,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
2024-02-11,12810.698,2889.127217,64,7.0,11,-0.19971399800198186,-0.6612832890591399,1.6470960785407656,0.7773011831952337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,test
2024-02-11,9669.50091,4831.159204,81,9.9,11,-0.8964590751778888,0.026184076887531618,-0.522265254107075,-0.30891048642310676,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,test
2024-02-11,13451.19256,2096.286357,94,8.5,11,-0.4404723542213054,0.7376052811778472,-0.09248754646560524,-0.3824122790664602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,test
2024-02-11,12674.79802,4393.701516,77,2.3,11,-1.7005511102651982,0.15368147142019367,-1.3754415766038206,0.6431580683971687,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-11,9582.464959,4446.763615,67,5.1,11,-0.8623250179431041,0.4899637809022811,-0.30564481952608447,1.0397991146110328,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-11,19360.57977,4830.32406,65,2.5,11,-0.5161360869439993,-1.1730180537193169,0.39083577659605,1.41805621999531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-11,8699.006429,2569.832745,51,8.3,11,0.8817650481370815,-0.37972212660198806,-1.4361811130806237,-1.584283825600487,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-11,19565.72759,4669.943373,64,5.9,11,1.0598611453644569,1.644411595228597,-1.6558764950233993,1.3380217108772616,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-11,19842.60789,4215.83403,58,2.3,11,-1.249633386765824,1.6643073002301385,1.5188325220410952,-1.204609358547759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-11,14106.83813,4047.60725,20,4.6,11,0.8009054111140176,1.4334087183093918,-1.0848688497065806,-1.3673096636274853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-11,19109.55895,4344.470813,53,1.4,11,-1.2799836923335808,-0.15473782034533415,1.5872835483838474,-1.3147016931226592,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-11,10788.34047,2790.693702,96,9.5,11,1.4893345059723948,0.6003720564946937,-0.30668689316938963,0.3374741837368233,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-18,2435.45175,2522.070839,74,9.0,18,0.08868294781308324,-0.051160084098231216,-0.7738595370681761,-0.9812831954168564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,test
2024-02-18,15521.20486,4556.511696,39,6.4,18,-1.4193926119130802,-1.5681331449249551,0.023054351246217197,-1.3097130146220586,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,test
2024-02-18,8440.368776,3665.85219,50,8.0,18,-1.5855866709787725,0.020342369148712593,1.2204878779243882,1.4205551855186689,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,test
2024-02-18,16807.05773,2611.493131,59,9.5,18,1.4062670024676964,-0.5733439400019217,0.7489581382109709,-1.0867944688232132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,test
2024-02-18,8099.491688,4215.258181,25,8.8,18,-1.4240101555014528,0.23417126683710376,-1.2502356318221866,-0.34902008716135025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,test
2024-02-18,8252.179873,3930.796202,29,1.5,18,0.7051303730815668,-0.8684893944629987,-1.1116324594527889,0.4011203787440456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-18,12075.60231,4730.842033,82,4.7,18,-1.0642795324383187,-0.7844587075467456,-0.0732946650458114,1.7741239772656385,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-18,17402.52969,3808.584385,28,8.6,18,0.1731024048824945,-1.3222753444677882,0.9844959305731028,-0.5594406421708015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
2024-02-18,18312.58245,2001.871595,44,2.8,18,-0.560513950030802,-0.29642191923253564,-1.5853851464669162,0.7479159339690726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-18,3167.364701,2572.780804,84,2.2,18,-1.6522854903010704,-0.014467406116753307,0.6162027768117536,1.0662013843874112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-18,13777.26594,1797.081346,14,2.8,18,-1.6137348134297989,1.619455008771274,-0.04286205730774266,0.8843731408750406,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
2024-02-18,10270.04183,1304.956872,63,5.4,18,1.5432648838799645,-0.1925146585374944,-1.248876754148994,0.277061739544794,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
2024-02-25,17719.81249,4420.120806,35,4.5,25,0.8839952718577864,0.5774940818057963,1.5674392726398214,-0.2742112453876189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,test
2024-02-25,12912.55288,2971.458338,89,1.4,25,-1.056135189228764,-0.3779252946035381,-0.23176503296549628,0.062365097345532174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,test
2024-02-25,7485.519717,1470.205201,61,9.6,25,1.6667813113667023,-1.03977412989931,0.22873314069014195,1.5907253599709321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
2024-02-25,16082.93871,3172.098336,84,8.9,25,1.5627993978095085,-1.267740389992661,0.037178898329843724,-1.477591744181696,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,test
2024-02-25,2458.059678,4379.485391,97,6.1,25,-0.46194918949556585,0.316879524497319,1.2515660130817676,-1.0839818637310878,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
